===============================================================================
Id,USDDKK,len,datetime,open,high,low,close,volume,openinterest,USDPLN,len,datetime,open,high,low,close,volume,openinterest,TestStrategy,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,USDDKK,USDPLN
1182,USDDKK,1181,2009-07-23 23:59:59.999989,5.23045,5.20847,5.27189,5.25657,0.0,,USDPLN,1182,2009-07-23 23:59:59.999989,2.98362,2.94746,2.99321,2.97746,0.0,,TestStrategy,1182,733611.9999999999,Broker,1182,99570.78215630777,100279.55788875777,BuySell,1182,,,BuySell,1182,,,DataTrades,1182,,
1183,USDDKK,1182,2009-07-24 23:59:59.999989,5.25637,5.22233,5.25887,5.22598,0.0,,USDPLN,1183,2009-07-24 23:59:59.999989,2.97736,2.92348,2.98462,2.92426,0.0,,TestStrategy,1183,733612.9999999999,Broker,1183,99570.78215630777,100296.1294933093,BuySell,1183,,,BuySell,1183,,,DataTrades,1183,,
1184,USDDKK,1183,2009-07-27 23:59:59.999989,5.22588,5.20613,5.24122,5.22625,0.0,,USDPLN,1184,2009-07-27 23:59:59.999989,2.92416,2.89699,2.94409,2.9147,0.0,,TestStrategy,1184,733615.9999999999,Broker,1184,99570.78215630777,100301.76958906068,BuySell,1184,,,BuySell,1184,,,DataTrades,1184,,
1185,USDDKK,1184,2009-07-28 23:59:59.999989,5.22616,5.20392,5.26808,5.25351,0.0,,USDPLN,1185,2009-07-28 23:59:59.999989,2.91459,2.90232,2.96336,2.94318,0.0,,TestStrategy,1185,733616.9999999999,Broker,1185,99570.78215630777,100297.92249924496,BuySell,1185,,,BuySell,1185,,,DataTrades,1185,,
1186,USDDKK,1185,2009-07-29 23:59:59.999989,5.25341,5.24874,5.31439,5.2962,0.0,,USDPLN,1186,2009-07-29 23:59:59.999989,2.94306,2.94036,2.98996,2.9756,0.0,,TestStrategy,1186,733617.9999999999,Broker,1186,99570.78215630777,100298.92517507152,BuySell,1186,,,BuySell,1186,,,DataTrades,1186,,
1187,USDDKK,1186,2009-07-30 23:59:59.999989,5.29629,5.26697,5.31204,5.26998,0.0,,USDPLN,1187,2009-07-30 23:59:59.999989,2.97548,2.93793,2.98421,2.93975,0.0,,TestStrategy,1187,733618.9999999999,Broker,1187,99570.78215630777,100307.50433369566,BuySell,1187,,,BuySell,1187,,,DataTrades,1187,,
1188,USDDKK,1187,2009-07-31 23:59:59.999989,5.26989,5.19903,5.28505,5.22607,0.0,,USDPLN,1188,2009-07-31 23:59:59.999989,2.93963,2.8771,2.95723,2.90603,0.0,,TestStrategy,1188,733619.9999999999,Broker,1188,99570.78215630777,100306.6884853217,BuySell,1188,,,BuySell,1188,,,DataTrades,1188,,
1189,USDDKK,1188,2009-08-03 23:59:59.999989,5.22593,5.15281,5.24085,5.17271,0.0,,USDPLN,1189,2009-08-03 23:59:59.999989,2.90595,2.82072,2.91468,2.82822,0.0,,TestStrategy,1189,733622.9999999999,Broker,1189,99570.78215630777,100326.94715392847,BuySell,1189,,,BuySell,1189,,,DataTrades,1189,,
1190,USDDKK,1189,2009-08-04 23:59:59.999989,5.17259,5.15854,5.18129,5.16516,0.0,,USDPLN,1190,2009-08-04 23:59:59.999989,2.82812,2.82689,2.87586,2.84107,0.0,,TestStrategy,1190,733623.9999999999,Broker,1190,99570.78215630777,100316.04832696811,BuySell,1190,,,BuySell,1190,,,DataTrades,1190,,
1191,USDDKK,1190,2009-08-05 23:59:59.999989,5.16503,5.15259,5.1858,5.16944,0.0,,USDPLN,1191,2009-08-05 23:59:59.999989,2.84099,2.83693,2.86992,2.84964,0.0,,TestStrategy,1191,733624.9999999999,Broker,1191,99570.78215630777,100313.07978591556,BuySell,1191,,,BuySell,1191,,,DataTrades,1191,,
1192,USDDKK,1191,2009-08-06 23:59:59.999989,5.16958,5.16137,5.19471,5.18307,0.0,,USDPLN,1192,2009-08-06 23:59:59.999989,2.84976,2.84116,2.91485,2.88413,0.0,,TestStrategy,1192,733625.9999999999,Broker,1192,99570.78215630777,100299.47339532216,BuySell,1192,,,BuySell,1192,,,DataTrades,1192,,
1193,USDDKK,1192,2009-08-07 23:59:59.999989,5.18282,5.16247,5.25883,5.23933,0.0,,USDPLN,1193,2009-08-07 23:59:59.999989,2.88404,2.85878,2.90635,2.87529,0.0,,TestStrategy,1193,733626.9999999999,Broker,1193,99570.78215630777,100330.54447988422,BuySell,1193,,,BuySell,1193,,,DataTrades,1193,,
1194,USDDKK,1193,2009-08-10 23:59:59.999989,5.23933,5.23394,5.27763,5.26339,0.0,,USDPLN,1194,2009-08-10 23:59:59.999989,2.8752,2.86836,2.92463,2.91103,0.0,,TestStrategy,1194,733629.9999999999,Broker,1194,99570.78215630777,100321.0316738196,BuySell,1194,,,BuySell,1194,,,DataTrades,1194,,
1195,USDDKK,1194,2009-08-11 23:59:59.999989,5.26326,5.24743,5.27532,5.2625,0.0,,USDPLN,1195,2009-08-11 23:59:59.999989,2.91093,2.90384,2.96959,2.94179,0.0,,TestStrategy,1195,733630.9999999999,Broker,1195,99570.78215630777,100302.87444081802,BuySell,1195,,,BuySell,1195,,,DataTrades,1195,,
1196,USDDKK,1195,2009-08-12 23:59:59.999989,5.26239,5.22436,5.28396,5.23378,0.0,,USDPLN,1196,2009-08-12 23:59:59.999989,2.94193,2.8996,2.98852,2.90996,0.0,,TestStrategy,1196,733631.9999999999,Broker,1196,99570.78215630777,100307.98027594206,BuySell,1196,,,BuySell,1196,,,DataTrades,1196,,
1197,USDDKK,1196,2009-08-13 23:59:59.999989,5.23392,5.19532,5.23604,5.21622,0.0,,USDPLN,1197,2009-08-13 23:59:59.999989,2.90986,2.86823,2.91508,2.88249,0.0,,TestStrategy,1197,733632.9999999999,Broker,1197,99570.78215630777,100315.72242745633,BuySell,1197,,,BuySell,1197,,,DataTrades,1197,,
1198,USDDKK,1197,2009-08-14 23:59:59.999989,5.21609,5.20263,5.26165,5.2568,0.0,,USDPLN,1198,2009-08-14 23:59:59.999989,2.88231,2.87799,2.9285,2.92232,0.0,,TestStrategy,1198,733633.9999999999,Broker,1198,99570.78215630777,100311.47601859151,BuySell,1198,,,BuySell,1198,,,DataTrades,1198,,
1199,USDDKK,1198,2009-08-17 23:59:59.999989,5.2567,5.25524,5.29867,5.27573,0.0,,USDPLN,1199,2009-08-17 23:59:59.999989,2.92221,2.9214,2.9901,2.95781,0.0,,TestStrategy,1199,733636.9999999999,Broker,1199,99570.78215630777,100299.73930938593,BuySell,1199,,,BuySell,1199,,,DataTrades,1199,,
1200,USDDKK,1199,2009-08-18 23:59:59.999989,5.2756,5.25114,5.28934,5.26268,0.0,,USDPLN,1200,2009-08-18 23:59:59.999989,2.95771,2.93041,2.97135,2.93998,0.0,,TestStrategy,1200,733637.9999999999,Broker,1200,99570.78215630777,100304.00177778091,BuySell,1200,,,BuySell,1200,,,DataTrades,1200,,
1201,USDDKK,1200,2009-08-19 23:59:59.999989,5.2628,5.21614,5.28414,5.23176,0.0,,USDPLN,1201,2009-08-19 23:59:59.999989,2.9402,2.89997,2.97643,2.91563,0.0,,TestStrategy,1201,733638.9999999999,Broker,1201,99570.78215630777,100303.77659682582,BuySell,1201,,,BuySell,1201,,,DataTrades,1201,,
1202,USDDKK,1201,2009-08-20 23:59:59.999989,5.23189,5.21355,5.24102,5.23195,0.0,,USDPLN,1202,2009-08-20 23:59:59.999989,2.91571,2.89447,2.92638,2.91059,0.0,,TestStrategy,1202,733639.9999999999,Broker,1202,99570.78215630777,100306.77203604103,BuySell,1202,,,BuySell,1202,,,DataTrades,1202,,
1203,USDDKK,1202,2009-08-21 23:59:59.999989,5.23171,5.1766,5.23782,5.18587,0.0,,USDPLN,1203,2009-08-21 23:59:59.999989,2.91049,2.83487,2.91605,2.84001,0.0,,TestStrategy,1203,733640.9999999999,Broker,1203,99570.78215630777,100326.22012540678,BuySell,1203,,,BuySell,1203,,,DataTrades,1203,,
1204,USDDKK,1203,2009-08-24 23:59:59.999989,5.18598,5.18522,5.21357,5.2035,0.0,,USDPLN,1204,2009-08-24 23:59:59.999989,2.84009,2.83422,2.884,2.86411,0.0,,TestStrategy,1204,733643.9999999999,Broker,1204,99570.78215630777,100320.45454393075,BuySell,1204,,,BuySell,1204,,,DataTrades,1204,,
1205,USDDKK,1204,2009-08-25 23:59:59.999989,5.20337,5.17936,5.22184,5.20337,0.0,,USDPLN,1205,2009-08-25 23:59:59.999989,2.86401,2.83081,2.88842,2.85314,0.0,,TestStrategy,1205,733644.9999999999,Broker,1205,99570.78215630777,100326.72346193503,BuySell,1205,,,BuySell,1205,,,DataTrades,1205,,
1206,USDDKK,1205,2009-08-26 23:59:59.999989,5.20348,5.18501,5.23819,5.2253,0.0,,USDPLN,1206,2009-08-26 23:59:59.999989,2.85325,2.83606,2.90008,2.88743,0.0,,TestStrategy,1206,733645.9999999999,Broker,1206,99570.78215630777,100317.06394424985,BuySell,1206,,,BuySell,1206,,,DataTrades,1206,,
1207,USDDKK,1206,2009-08-27 23:59:59.999989,5.22519,5.1648,5.23358,5.18444,0.0,,USDPLN,1207,2009-08-27 23:59:59.999989,2.88735,2.84581,2.90501,2.86186,0.0,,TestStrategy,1207,733646.9999999999,Broker,1207,99570.78215630777,100312.95406705381,BuySell,1207,,,BuySell,1207,,,DataTrades,1207,,
1208,USDDKK,1207,2009-08-28 23:59:59.999989,5.18452,5.17226,5.21111,5.20852,0.0,,USDPLN,1208,2009-08-28 23:59:59.999989,2.86197,2.82983,2.86238,2.83657,0.0,,TestStrategy,1208,733647.9999999999,Broker,1208,99570.78215630777,100338.6605711264,BuySell,1208,,,BuySell,1208,,,DataTrades,1208,,
1209,USDDKK,1208,2009-08-31 23:59:59.999989,5.20835,5.18025,5.22054,5.18448,0.0,,USDPLN,1209,2009-08-31 23:59:59.999989,2.83647,2.83619,2.87261,2.84576,0.0,,TestStrategy,1209,733650.9999999999,Broker,1209,99570.78215630777,100322.26111553365,BuySell,1209,,,BuySell,1209,,,DataTrades,1209,,
1210,USDDKK,1209,2009-09-01 23:59:59.999989,5.18461,5.17608,5.24934,5.23595,0.0,,USDPLN,1210,2009-09-01 23:59:59.999989,2.84586,2.8342,2.94201,2.92935,0.0,,TestStrategy,1210,733651.9999999999,Broker,1210,99570.78215630777,100297.79531667773,BuySell,1210,,,BuySell,1210,,,DataTrades,1210,,
1211,USDDKK,1210,2009-09-02 23:59:59.999989,5.23605,5.20623,5.24359,5.21382,0.0,,USDPLN,1211,2009-09-02 23:59:59.999989,2.92924,2.89753,2.94539,2.90219,0.0,,TestStrategy,1211,733652.9999999999,Broker,1211,99570.78215630777,100303.2489938377,BuySell,1211,,,BuySell,1211,,,DataTrades,1211,,
1212,USDDKK,1211,2009-09-03 23:59:59.999989,5.21371,5.18721,5.22799,5.22236,0.0,,USDPLN,1212,2009-09-03 23:59:59.999989,2.90208,2.86755,2.90444,2.89071,0.0,,TestStrategy,1212,733653.9999999999,Broker,1212,99570.78215630777,100313.81443446987,BuySell,1212,,,BuySell,1212,,,DataTrades,1212,,
1213,USDDKK,1212,2009-09-04 23:59:59.999989,5.22224,5.19207,5.24439,5.19278,0.0,,USDPLN,1213,2009-09-04 23:59:59.999989,2.89061,2.83196,2.9077,2.85296,0.0,,TestStrategy,1213,733654.9999999999,Broker,1213,99570.78215630777,100321.93870162345,BuySell,1213,,,BuySell,1213,,,DataTrades,1213,,
1214,USDDKK,1213,2009-09-07 23:59:59.999989,5.19264,5.18198,5.197,5.18958,0.0,,USDPLN,1214,2009-09-07 23:59:59.999989,2.85304,2.84804,2.87558,2.85484,0.0,,TestStrategy,1214,733657.9999999999,Broker,1214,99570.78215630777,100319.37687227769,BuySell,1214,,,BuySell,1214,,,DataTrades,1214,,
1215,USDDKK,1214,2009-09-08 23:59:59.999989,5.18969,5.12042,5.19249,5.13949,0.0,,USDPLN,1215,2009-09-08 23:59:59.999989,2.85493,2.80519,2.85662,2.81874,0.0,,TestStrategy,1215,733658.9999999999,Broker,1215,99570.78215630777,100317.08127689103,BuySell,1215,,,BuySell,1215,,,DataTrades,1215,,
1216,USDDKK,1215,2009-09-09 23:59:59.999989,5.1396,5.0976,5.14461,5.107,0.0,,USDPLN,1216,2009-09-09 23:59:59.999989,2.81863,2.81385,2.84351,2.82352,0.0,,TestStrategy,1216,733659.9999999999,Broker,1216,99570.78215630777,100299.32535495485,BuySell,1216,,,BuySell,1216,,,DataTrades,1216,,
1217,USDDKK,1216,2009-09-10 23:59:59.999989,5.10691,5.09304,5.13212,5.09631,0.0,,USDPLN,1217,2009-09-10 23:59:59.999989,2.82362,2.81597,2.87933,2.83276,0.0,,TestStrategy,1217,733660.9999999999,Broker,1217,99570.78215630777,100289.05974541826,BuySell,1217,,,BuySell,1217,,,DataTrades,1217,,
1218,USDDKK,1217,2009-09-11 23:59:59.999989,5.09639,5.08508,5.12554,5.11694,0.0,,USDPLN,1218,2009-09-11 23:59:59.999989,2.83287,2.82639,2.87453,2.85929,0.0,,TestStrategy,1218,733661.9999999999,Broker,1218,99570.78215630777,100283.277097199,BuySell,1218,,,BuySell,1218,,,DataTrades,1218,,
